Country,Education Level,Years of Experience,Employment,Salary,Continent
Netherlands,Master’s degree,11.0,Self-employed/Freelancer,61428.0,Europe
France,Master’s degree,3.0,Full-time Employment,42876.0,Europe
Spain,Post grad,1.0,Full-time Employment,25594.0,Europe
France,Master’s degree,4.0,Full-time Employment,33276.0,Europe
Spain,Master’s degree,7.0,Full-time Employment,63986.0,Europe
Belgium,Master’s degree,20.0,Self-employed/Freelancer,51192.0,Europe
Poland,Bachelor’s degree,3.0,Full-time Employment,35244.0,Europe
Germany,Less than a Bachelors,12.0,Full-time Employment,83760.0,Europe
Germany,Master’s degree,20.0,Self-employed/Freelancer,149301.0,Europe
Spain,Bachelor’s degree,5.0,Full-time Employment,46923.0,Europe
Germany,Less than a Bachelors,0.5,Full-time Employment,49909.0,Europe
Netherlands,Less than a Bachelors,7.0,Full-time Employment,28476.0,Europe
France,Master’s degree,0.5,Full-time Employment,24528.0,Europe
Portugal,Less than a Bachelors,3.0,Full-time Employment,17916.0,Europe
Slovakia,Master’s degree,25.0,Full-time Employment,12792.0,Europe
Netherlands,Less than a Bachelors,13.0,Full-time Employment,70385.0,Europe
France,Bachelor’s degree,10.0,Full-time Employment,42657.0,Europe
France,Master’s degree,8.0,Full-time Employment,44790.0,Europe
Slovenia,Bachelor’s degree,12.0,Full-time Employment,53322.0,Europe
Poland,Less than a Bachelors,9.0,Self-employed/Freelancer,58272.0,Europe
Poland,Master’s degree,6.0,Self-employed/Freelancer,47172.0,Europe
Italy,Bachelor’s degree,2.0,Full-time Employment,18552.0,Europe
Germany,Master’s degree,9.0,Full-time Employment,85742.0,Europe
Italy,Master’s degree,13.0,Full-time Employment,103444.0,Europe
Belgium,Bachelor’s degree,0.5,Full-time Employment,37325.0,Europe
Belgium,Bachelor’s degree,8.0,Full-time Employment,54384.0,Europe
Belgium,Bachelor’s degree,9.0,Full-time Employment,37752.0,Europe
Spain,Less than a Bachelors,30.0,Self-employed/Freelancer,213287.0,Europe
Norway,Less than a Bachelors,15.0,Full-time Employment,98520.0,Europe
Germany,Bachelor’s degree,20.0,Full-time Employment,69318.0,Europe
Sweden,Master’s degree,4.0,Full-time Employment,49368.0,Europe
Germany,Master’s degree,22.0,Part-time Employment,54388.0,Europe
Sweden,Less than a Bachelors,2.0,Full-time Employment,42660.0,Europe
Spain,Master’s degree,10.0,Self-employed/Freelancer,109300.0,Europe
Poland,Less than a Bachelors,0.5,Full-time Employment,13413.0,Europe
Estonia,Bachelor’s degree,9.0,Full-time Employment,51192.0,Europe
Hungary,Master’s degree,16.0,Full-time Employment,66953.0,Europe
Greece,Master’s degree,4.0,Full-time Employment,15996.0,Europe
Belgium,Master’s degree,4.0,Full-time Employment,33276.0,Europe
Croatia,Master’s degree,15.0,Self-employed/Freelancer,45912.0,Europe
Finland,Master’s degree,7.0,Full-time Employment,40956.0,Europe
France,Master’s degree,1.0,Full-time Employment,23462.0,Europe
Greece,Master’s degree,10.0,Full-time Employment,31668.0,Europe
Germany,Bachelor’s degree,6.0,Full-time Employment,82116.0,Europe
Belgium,Bachelor’s degree,3.0,Full-time Employment,29820.0,Europe
Germany,Less than a Bachelors,2.0,Self-employed/Freelancer,94056.0,Europe
Poland,Less than a Bachelors,4.0,Self-employed/Freelancer,41628.0,Europe
Belgium,Less than a Bachelors,10.0,Full-time Employment,63986.0,Europe
Germany,Less than a Bachelors,5.0,Full-time Employment,34548.0,Europe
Portugal,Master’s degree,5.0,Full-time Employment,23462.0,Europe
Germany,Less than a Bachelors,8.0,Self-employed/Freelancer,112620.0,Europe
Italy,Less than a Bachelors,1.0,Full-time Employment,19196.0,Europe
Poland,Less than a Bachelors,4.0,Full-time Employment,34692.0,Europe
Germany,Master’s degree,8.0,Full-time Employment,74117.0,Europe
Germany,Less than a Bachelors,22.0,Full-time Employment,97899.0,Europe
Italy,Less than a Bachelors,13.0,Full-time Employment,42657.0,Europe
Sweden,Bachelor’s degree,8.0,Self-employed/Freelancer,146268.0,Europe
Poland,Post grad,10.0,Full-time Employment,33300.0,Europe
Germany,Master’s degree,9.0,Full-time Employment,79983.0,Europe
Netherlands,Bachelor’s degree,15.0,Full-time Employment,159966.0,Europe
Spain,Master’s degree,4.0,Full-time Employment,63986.0,Europe
Sweden,Post grad,6.0,Full-time Employment,54852.0,Europe
Poland,Bachelor’s degree,18.0,Full-time Employment,63828.0,Europe
France,Master’s degree,9.0,Full-time Employment,72518.0,Europe
Spain,Post grad,2.0,Full-time Employment,17063.0,Europe
Poland,Master’s degree,13.0,Full-time Employment,41625.0,Europe
Germany,Bachelor’s degree,12.0,Full-time Employment,85315.0,Europe
Spain,Master’s degree,3.0,Full-time Employment,44630.0,Europe
Netherlands,Master’s degree,4.0,Full-time Employment,74651.0,Europe
France,Master’s degree,17.0,Full-time Employment,46923.0,Europe
Netherlands,Bachelor’s degree,1.0,Full-time Employment,38388.0,Europe
France,Master’s degree,5.0,Full-time Employment,58654.0,Europe
Spain,Bachelor’s degree,7.0,Full-time Employment,61853.0,Europe
Germany,Less than a Bachelors,9.0,Full-time Employment,59720.0,Europe
Germany,Bachelor’s degree,7.0,Full-time Employment,39672.0,Europe
Italy,Less than a Bachelors,0.5,Full-time Employment,10872.0,Europe
Sweden,Master’s degree,19.0,Full-time Employment,66026.0,Europe
Sweden,Master’s degree,13.0,Self-employed/Freelancer,60948.0,Europe
France,Master’s degree,5.0,Self-employed/Freelancer,56521.0,Europe
Hungary,Bachelor’s degree,1.0,Full-time Employment,23436.0,Europe
Ireland,Master’s degree,16.0,Self-employed/Freelancer,89580.0,Europe
Germany,Less than a Bachelors,6.0,Full-time Employment,71451.0,Europe
Sweden,Bachelor’s degree,28.0,Full-time Employment,75576.0,Europe
Denmark,Master’s degree,20.0,Full-time Employment,122172.0,Europe
Sweden,Bachelor’s degree,9.0,Full-time Employment,54852.0,Europe
Germany,Bachelor’s degree,12.0,Full-time Employment,51192.0,Europe
Finland,Master’s degree,14.0,Full-time Employment,64632.0,Europe
France,Post grad,5.0,Full-time Employment,45857.0,Europe
Portugal,Master’s degree,0.5,Full-time Employment,17280.0,Europe
France,Master’s degree,3.0,Full-time Employment,55455.0,Europe
Italy,Bachelor’s degree,8.0,Full-time Employment,49056.0,Europe
Italy,Master’s degree,16.0,Full-time Employment,69318.0,Europe
Germany,Bachelor’s degree,10.0,Full-time Employment,81049.0,Europe
Slovakia,Master’s degree,3.0,Full-time Employment,61428.0,Europe
Lithuania,Bachelor’s degree,14.0,Self-employed/Freelancer,159966.0,Europe
France,Master’s degree,14.0,Self-employed/Freelancer,69318.0,Europe
Netherlands,Bachelor’s degree,2.0,Full-time Employment,34548.0,Europe
Belgium,Master’s degree,6.0,Full-time Employment,49056.0,Europe
Germany,Less than a Bachelors,20.0,Full-time Employment,46070.0,Europe
Poland,Master’s degree,9.0,Self-employed/Freelancer,102672.0,Europe
Netherlands,Less than a Bachelors,4.0,Full-time Employment,33060.0,Europe
Switzerland,Bachelor’s degree,6.0,Part-time Employment,82736.0,Europe
Poland,Master’s degree,12.0,Part-time Employment,40469.0,Europe
Germany,Bachelor’s degree,7.0,Full-time Employment,95979.0,Europe
France,Master’s degree,22.0,Full-time Employment,106644.0,Europe
Switzerland,Bachelor’s degree,3.0,Full-time Employment,110659.0,Europe
Belgium,Bachelor’s degree,5.0,Full-time Employment,38388.0,Europe
Germany,Master’s degree,13.0,Full-time Employment,114109.0,Europe
Netherlands,Post grad,13.0,Part-time Employment,51192.0,Europe
France,Master’s degree,4.0,Full-time Employment,68785.0,Europe
Sweden,Bachelor’s degree,2.0,Self-employed/Freelancer,38400.0,Europe
Finland,Bachelor’s degree,4.0,Full-time Employment,51192.0,Europe
France,Bachelor’s degree,1.0,Full-time Employment,70380.0,Europe
Italy,Master’s degree,3.0,Full-time Employment,42657.0,Europe
France,Post grad,16.0,Self-employed/Freelancer,58872.0,Europe
Spain,Master’s degree,4.0,Full-time Employment,28794.0,Europe
Poland,Bachelor’s degree,10.0,Full-time Employment,51338.0,Europe
Poland,Bachelor’s degree,7.0,Full-time Employment,88800.0,Europe
Italy,Post grad,20.0,Full-time Employment,21756.0,Europe
Ukraine,Master’s degree,4.0,Full-time Employment,46800.0,Europe
Bosnia and Herzegovina,Bachelor’s degree,12.0,Full-time Employment,29460.0,Europe
Slovakia,Master’s degree,5.0,Full-time Employment,16632.0,Europe
Slovenia,Bachelor’s degree,21.0,Self-employed/Freelancer,63986.0,Europe
Germany,Master’s degree,10.0,Full-time Employment,79983.0,Europe
France,Bachelor’s degree,6.0,Full-time Employment,57588.0,Europe
Austria,Master’s degree,7.0,Full-time Employment,95979.0,Europe
Germany,Bachelor’s degree,7.0,Full-time Employment,72518.0,Europe
Netherlands,Bachelor’s degree,3.0,Full-time Employment,45857.0,Europe
Germany,Post grad,13.0,Full-time Employment,63984.0,Europe
France,Master’s degree,3.0,Full-time Employment,63986.0,Europe
Germany,Master’s degree,11.0,Full-time Employment,102378.0,Europe
Switzerland,Post grad,3.0,Full-time Employment,113761.0,Europe
Poland,Master’s degree,11.0,Self-employed/Freelancer,83256.0,Europe
Netherlands,Master’s degree,9.0,Full-time Employment,77850.0,Europe
Estonia,Less than a Bachelors,5.0,Full-time Employment,149301.0,Europe
Italy,Post grad,8.0,Full-time Employment,21329.0,Europe
Germany,Bachelor’s degree,1.0,Full-time Employment,43512.0,Europe
Switzerland,Bachelor’s degree,16.0,Full-time Employment,114180.0,Europe
Belarus,Less than a Bachelors,8.0,Full-time Employment,14220.0,Europe
Austria,Bachelor’s degree,4.0,Full-time Employment,38388.0,Europe
Poland,Less than a Bachelors,0.5,Full-time Employment,30063.0,Europe
Italy,Post grad,5.0,Full-time Employment,69318.0,Europe
Spain,Bachelor’s degree,10.0,Full-time Employment,42657.0,Europe
Hungary,Master’s degree,6.0,Self-employed/Freelancer,66948.0,Europe
France,Bachelor’s degree,4.0,Full-time Employment,31993.0,Europe
Portugal,Master’s degree,15.0,Self-employed/Freelancer,90647.0,Europe
Austria,Bachelor’s degree,11.0,Full-time Employment,46068.0,Europe
Germany,Bachelor’s degree,6.0,Full-time Employment,63986.0,Europe
Poland,Bachelor’s degree,20.0,Full-time Employment,44400.0,Europe
Netherlands,Bachelor’s degree,3.0,Self-employed/Freelancer,48624.0,Europe
Germany,Master’s degree,5.0,Full-time Employment,55455.0,Europe
Poland,Post grad,18.0,Full-time Employment,83256.0,Europe
France,Master’s degree,12.0,Full-time Employment,42657.0,Europe
Poland,Master’s degree,3.0,Full-time Employment,19428.0,Europe
Germany,Bachelor’s degree,4.0,Part-time Employment,11200.0,Europe
Italy,Less than a Bachelors,3.0,Full-time Employment,30927.0,Europe
Germany,Master’s degree,26.0,Self-employed/Freelancer,95979.0,Europe
Croatia,Bachelor’s degree,3.0,Full-time Employment,34152.0,Europe
Italy,Less than a Bachelors,23.0,Part-time Employment,26128.0,Europe
Poland,Bachelor’s degree,4.0,Full-time Employment,55500.0,Europe
Spain,Less than a Bachelors,3.0,Full-time Employment,28794.0,Europe
Italy,Master’s degree,4.0,Full-time Employment,101312.0,Europe
Finland,Bachelor’s degree,4.0,Full-time Employment,52980.0,Europe
Germany,Master’s degree,7.0,Full-time Employment,89580.0,Europe
Switzerland,Master’s degree,16.0,Self-employed/Freelancer,153061.0,Europe
Switzerland,Master’s degree,9.0,Full-time Employment,130309.0,Europe
Germany,Master’s degree,8.0,Full-time Employment,58654.0,Europe
Belgium,Master’s degree,8.0,Full-time Employment,43512.0,Europe
Netherlands,Bachelor’s degree,4.0,Full-time Employment,106644.0,Europe
Spain,Less than a Bachelors,5.0,Full-time Employment,45857.0,Europe
France,Master’s degree,24.0,Self-employed/Freelancer,106650.0,Europe
Norway,Less than a Bachelors,10.0,Self-employed/Freelancer,74668.0,Europe
Italy,Master’s degree,3.0,Full-time Employment,34126.0,Europe
Portugal,Bachelor’s degree,2.0,Full-time Employment,31993.0,Europe
Belgium,Master’s degree,4.0,Full-time Employment,51192.0,Europe
Spain,Less than a Bachelors,8.0,Full-time Employment,34126.0,Europe
Switzerland,Less than a Bachelors,5.0,Full-time Employment,82736.0,Europe
Poland,Bachelor’s degree,7.0,Self-employed/Freelancer,81588.0,Europe
Germany,Less than a Bachelors,6.0,Full-time Employment,60144.0,Europe
Germany,Bachelor’s degree,3.0,Full-time Employment,62387.0,Europe
Denmark,Post grad,5.0,Full-time Employment,103248.0,Europe
Germany,Bachelor’s degree,2.0,Full-time Employment,38388.0,Europe
Germany,Bachelor’s degree,6.0,Self-employed/Freelancer,83184.0,Europe
Bulgaria,Master’s degree,15.0,Full-time Employment,78516.0,Europe
Greece,Less than a Bachelors,4.0,Full-time Employment,10236.0,Europe
Sweden,Bachelor’s degree,7.0,Full-time Employment,51192.0,Europe
Netherlands,Less than a Bachelors,3.0,Full-time Employment,38388.0,Europe
Poland,Master’s degree,7.0,Self-employed/Freelancer,38856.0,Europe
Germany,Master’s degree,4.0,Self-employed/Freelancer,181294.0,Europe
Austria,Master’s degree,4.0,Full-time Employment,63984.0,Europe
Croatia,Master’s degree,5.0,Full-time Employment,213287.0,Europe
Germany,Bachelor’s degree,2.0,Full-time Employment,53748.0,Europe
Germany,Master’s degree,0.5,Full-time Employment,44148.0,Europe
Germany,Post grad,12.0,Full-time Employment,63986.0,Europe
Netherlands,Bachelor’s degree,3.0,Full-time Employment,69318.0,Europe
Netherlands,Post grad,10.0,Full-time Employment,42657.0,Europe
Germany,Bachelor’s degree,19.0,Full-time Employment,88514.0,Europe
France,Master’s degree,4.0,Full-time Employment,43724.0,Europe
Spain,Post grad,3.0,Full-time Employment,41591.0,Europe
Spain,Master’s degree,4.0,Full-time Employment,47990.0,Europe
France,Less than a Bachelors,6.0,Full-time Employment,59720.0,Europe
France,Master’s degree,2.0,Full-time Employment,36259.0,Europe
Norway,Master’s degree,3.0,Full-time Employment,67409.0,Europe
Germany,Bachelor’s degree,6.0,Full-time Employment,61693.0,Europe
Belgium,Master’s degree,0.5,Full-time Employment,40308.0,Europe
Netherlands,Less than a Bachelors,7.0,Self-employed/Freelancer,95979.0,Europe
Spain,Less than a Bachelors,5.0,Full-time Employment,60787.0,Europe
Germany,Bachelor’s degree,11.0,Full-time Employment,79983.0,Europe
Poland,Bachelor’s degree,4.0,Full-time Employment,36072.0,Europe
France,Master’s degree,2.0,Full-time Employment,42657.0,Europe
Poland,Master’s degree,10.0,Self-employed/Freelancer,74928.0,Europe
Germany,Less than a Bachelors,0.5,Full-time Employment,57588.0,Europe
Greece,Bachelor’s degree,5.0,Full-time Employment,27516.0,Europe
Germany,Bachelor’s degree,14.0,Full-time Employment,65053.0,Europe
Germany,Master’s degree,10.0,Full-time Employment,72518.0,Europe
Germany,Master’s degree,23.0,Full-time Employment,115175.0,Europe
France,Bachelor’s degree,7.0,Full-time Employment,63986.0,Europe
Germany,Less than a Bachelors,2.0,Full-time Employment,14712.0,Europe
Germany,Bachelor’s degree,8.0,Full-time Employment,69318.0,Europe
Portugal,Bachelor’s degree,0.5,Full-time Employment,19409.0,Europe
Poland,Bachelor’s degree,8.0,Full-time Employment,58272.0,Europe
Germany,Master’s degree,6.0,Full-time Employment,90647.0,Europe
Serbia,Bachelor’s degree,6.0,Full-time Employment,10896.0,Europe
Netherlands,Master’s degree,1.0,Full-time Employment,34548.0,Europe
Netherlands,Master’s degree,5.0,Full-time Employment,44796.0,Europe
Italy,Post grad,6.0,Full-time Employment,37325.0,Europe
France,Master’s degree,6.0,Full-time Employment,53322.0,Europe
Germany,Less than a Bachelors,6.0,Full-time Employment,46068.0,Europe
Ukraine,Master’s degree,5.0,Full-time Employment,40608.0,Europe
France,Master’s degree,7.0,Full-time Employment,52255.0,Europe
Germany,Less than a Bachelors,12.0,Full-time Employment,85315.0,Europe
Denmark,Master’s degree,13.0,Self-employed/Freelancer,103248.0,Europe
Netherlands,Master’s degree,11.0,Full-time Employment,44796.0,Europe
Germany,Master’s degree,10.0,Full-time Employment,101312.0,Europe
Ireland,Master’s degree,20.0,Full-time Employment,107710.0,Europe
Germany,Bachelor’s degree,5.0,Full-time Employment,59720.0,Europe
France,Master’s degree,19.0,Self-employed/Freelancer,181294.0,Europe
Germany,Less than a Bachelors,6.0,Full-time Employment,74651.0,Europe
Austria,Master’s degree,5.0,Full-time Employment,106644.0,Europe
Finland,Master’s degree,8.0,Full-time Employment,95976.0,Europe
Germany,Less than a Bachelors,4.0,Full-time Employment,45857.0,Europe
Poland,Bachelor’s degree,6.0,Self-employed/Freelancer,43296.0,Europe
Netherlands,Master’s degree,6.0,Part-time Employment,46356.0,Europe
Germany,Less than a Bachelors,6.0,Full-time Employment,74651.0,Europe
Italy,Less than a Bachelors,4.0,Full-time Employment,27900.0,Europe
Germany,Less than a Bachelors,20.0,Full-time Employment,85315.0,Europe
Portugal,Master’s degree,5.0,Full-time Employment,106644.0,Europe
Italy,Bachelor’s degree,1.0,Full-time Employment,45821.0,Europe
France,Post grad,4.0,Full-time Employment,27648.0,Europe
Poland,Master’s degree,3.0,Full-time Employment,27756.0,Europe
Norway,Master’s degree,5.0,Full-time Employment,81409.0,Europe
Norway,Bachelor’s degree,20.0,Full-time Employment,93335.0,Europe
Denmark,Less than a Bachelors,25.0,Full-time Employment,129048.0,Europe
Germany,Master’s degree,6.0,Full-time Employment,88514.0,Europe
Germany,Master’s degree,27.0,Full-time Employment,79983.0,Europe
Germany,Master’s degree,1.0,Full-time Employment,59720.0,Europe
