Country,Education Level,Years of Experience,Employment,Salary,Continent
Uruguay,Bachelor’s degree,19.0,Full-time Employment,12000.0,South America
Argentina,Less than a Bachelors,4.0,Full-time Employment,35028.0,South America
Uruguay,Bachelor’s degree,10.0,Full-time Employment,55164.0,South America
Brazil,Bachelor’s degree,9.0,Full-time Employment,17868.0,South America
Brazil,Bachelor’s degree,15.0,Full-time Employment,54972.0,South America
Brazil,Less than a Bachelors,0.5,Part-time Employment,12372.0,South America
Brazil,Bachelor’s degree,13.0,Full-time Employment,74447.0,South America
Brazil,Master’s degree,10.0,Full-time Employment,60000.0,South America
Brazil,Bachelor’s degree,14.0,Full-time Employment,23364.0,South America
Brazil,Master’s degree,5.0,Part-time Employment,38400.0,South America
Brazil,Bachelor’s degree,28.0,Self-employed/Freelancer,170000.0,South America
Brazil,Less than a Bachelors,50.0,Self-employed/Freelancer,21996.0,South America
Brazil,Less than a Bachelors,7.0,Full-time Employment,27492.0,South America
Brazil,Master’s degree,10.0,Full-time Employment,10992.0,South America
Peru,Less than a Bachelors,2.0,Full-time Employment,72000.0,South America
Brazil,Less than a Bachelors,3.0,Full-time Employment,16488.0,South America
Brazil,Less than a Bachelors,9.0,Full-time Employment,24744.0,South America
Brazil,Bachelor’s degree,12.0,Self-employed/Freelancer,76800.0,South America
Colombia,Less than a Bachelors,6.0,Full-time Employment,24000.0,South America
Chile,Bachelor’s degree,12.0,Full-time Employment,44405.0,South America
Peru,Less than a Bachelors,6.0,Full-time Employment,21288.0,South America
Brazil,Bachelor’s degree,14.0,Self-employed/Freelancer,39852.0,South America
Argentina,Less than a Bachelors,10.0,Full-time Employment,16548.0,South America
Brazil,Less than a Bachelors,4.0,Part-time Employment,10992.0,South America
Argentina,Less than a Bachelors,8.0,Full-time Employment,23400.0,South America
Peru,Less than a Bachelors,2.0,Full-time Employment,35472.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,26112.0,South America
Brazil,Bachelor’s degree,0.5,Full-time Employment,19236.0,South America
Brazil,Less than a Bachelors,1.0,Full-time Employment,11760.0,South America
Peru,Bachelor’s degree,15.0,Self-employed/Freelancer,11825.0,South America
Brazil,Bachelor’s degree,24.0,Full-time Employment,19236.0,South America
Brazil,Bachelor’s degree,1.0,Full-time Employment,19236.0,South America
Brazil,Less than a Bachelors,2.0,Full-time Employment,19236.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,19236.0,South America
Argentina,Less than a Bachelors,3.0,Part-time Employment,13620.0,South America
Argentina,Less than a Bachelors,4.0,Full-time Employment,33600.0,South America
Ecuador,Bachelor’s degree,3.0,Full-time Employment,33600.0,South America
Peru,Bachelor’s degree,12.0,Full-time Employment,57600.0,South America
Brazil,Less than a Bachelors,3.0,Full-time Employment,19236.0,South America
Brazil,Less than a Bachelors,10.0,Full-time Employment,13740.0,South America
Brazil,Post grad,14.0,Full-time Employment,19236.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,24052.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,38942.0,South America
Colombia,Less than a Bachelors,5.0,Full-time Employment,42000.0,South America
Peru,Bachelor’s degree,6.0,Full-time Employment,10992.0,South America
Argentina,Less than a Bachelors,10.0,Full-time Employment,54000.0,South America
Uruguay,Less than a Bachelors,5.0,Full-time Employment,47292.0,South America
Brazil,Less than a Bachelors,10.0,Full-time Employment,35736.0,South America
Argentina,Less than a Bachelors,18.0,Full-time Employment,132000.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,25198.0,South America
Brazil,Bachelor’s degree,2.0,Full-time Employment,16488.0,South America
Brazil,Post grad,18.0,Self-employed/Freelancer,49476.0,South America
Brazil,Less than a Bachelors,3.0,Full-time Employment,11544.0,South America
Argentina,Bachelor’s degree,15.0,Full-time Employment,173168.0,South America
Brazil,Less than a Bachelors,20.0,Self-employed/Freelancer,43980.0,South America
Brazil,Master’s degree,12.0,Full-time Employment,12648.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,27492.0,South America
Argentina,Bachelor’s degree,8.0,Full-time Employment,65196.0,South America
Brazil,Master’s degree,10.0,Full-time Employment,46728.0,South America
Brazil,Bachelor’s degree,2.0,Full-time Employment,11453.0,South America
Brazil,Bachelor’s degree,10.0,Self-employed/Freelancer,114534.0,South America
Paraguay,Bachelor’s degree,3.0,Full-time Employment,38880.0,South America
Brazil,Less than a Bachelors,2.0,Full-time Employment,11820.0,South America
Brazil,Less than a Bachelors,31.0,Self-employed/Freelancer,21996.0,South America
Argentina,Less than a Bachelors,3.0,Full-time Employment,85000.0,South America
Brazil,Bachelor’s degree,9.0,Full-time Employment,31608.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,13740.0,South America
Chile,Bachelor’s degree,15.0,Full-time Employment,45156.0,South America
Argentina,Less than a Bachelors,1.0,Full-time Employment,14592.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,19236.0,South America
Brazil,Master’s degree,5.0,Full-time Employment,13740.0,South America
Argentina,Post grad,7.0,Full-time Employment,36000.0,South America
Argentina,Less than a Bachelors,12.0,Full-time Employment,66000.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,31608.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,87960.0,South America
Uruguay,Master’s degree,14.0,Full-time Employment,47292.0,South America
Brazil,Bachelor’s degree,8.0,Full-time Employment,12372.0,South America
Colombia,Post grad,17.0,Full-time Employment,44844.0,South America
Brazil,Less than a Bachelors,6.0,Full-time Employment,18156.0,South America
Argentina,Less than a Bachelors,14.0,Full-time Employment,56400.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,46728.0,South America
Brazil,Bachelor’s degree,7.0,Full-time Employment,32988.0,South America
Colombia,Bachelor’s degree,11.0,Full-time Employment,26976.0,South America
Brazil,Post grad,6.0,Full-time Employment,34360.0,South America
Argentina,Post grad,25.0,Self-employed/Freelancer,48660.0,South America
Brazil,Bachelor’s degree,2.0,Full-time Employment,13740.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,27492.0,South America
Argentina,Less than a Bachelors,2.0,Full-time Employment,21600.0,South America
Brazil,Bachelor’s degree,5.0,Self-employed/Freelancer,36000.0,South America
Brazil,Less than a Bachelors,8.0,Self-employed/Freelancer,49476.0,South America
Paraguay,Master’s degree,9.0,Self-employed/Freelancer,49644.0,South America
Brazil,Less than a Bachelors,9.0,Full-time Employment,23772.0,South America
Brazil,Master’s degree,6.0,Full-time Employment,16488.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,41232.0,South America
Argentina,Less than a Bachelors,6.0,Full-time Employment,48660.0,South America
Ecuador,Bachelor’s degree,3.0,Full-time Employment,14400.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,81682.0,South America
Brazil,Master’s degree,7.0,Full-time Employment,52224.0,South America
Brazil,Bachelor’s degree,8.0,Full-time Employment,26112.0,South America
Brazil,Post grad,0.5,Full-time Employment,21444.0,South America
Chile,Bachelor’s degree,3.0,Full-time Employment,30108.0,South America
Brazil,Bachelor’s degree,18.0,Full-time Employment,27492.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,68721.0,South America
Brazil,Master’s degree,7.0,Full-time Employment,41232.0,South America
Brazil,Bachelor’s degree,11.0,Self-employed/Freelancer,18326.0,South America
Brazil,Post grad,4.0,Full-time Employment,21168.0,South America
Brazil,Master’s degree,20.0,Full-time Employment,24924.0,South America
Uruguay,Less than a Bachelors,15.0,Full-time Employment,38808.0,South America
Uruguay,Less than a Bachelors,20.0,Full-time Employment,150000.0,South America
Uruguay,Less than a Bachelors,12.0,Full-time Employment,26868.0,South America
Uruguay,Less than a Bachelors,15.0,Self-employed/Freelancer,103500.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,42440.0,South America
Brazil,Bachelor’s degree,15.0,Full-time Employment,86304.0,South America
Brazil,Bachelor’s degree,19.0,Full-time Employment,74784.0,South America
Argentina,Less than a Bachelors,3.0,Full-time Employment,13128.0,South America
Brazil,Less than a Bachelors,1.0,Full-time Employment,112176.0,South America
Brazil,Less than a Bachelors,34.0,Full-time Employment,13212.0,South America
Brazil,Less than a Bachelors,3.0,Full-time Employment,14208.0,South America
Brazil,Bachelor’s degree,5.0,Self-employed/Freelancer,16200.0,South America
Argentina,Less than a Bachelors,14.0,Full-time Employment,30300.0,South America
Brazil,Master’s degree,10.0,Full-time Employment,110000.0,South America
Brazil,Post grad,7.0,Full-time Employment,32412.0,South America
Brazil,Less than a Bachelors,17.0,Full-time Employment,37392.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,24429.0,South America
Brazil,Master’s degree,5.0,Full-time Employment,14952.0,South America
Argentina,Bachelor’s degree,15.0,Full-time Employment,114000.0,South America
Brazil,Master’s degree,17.0,Full-time Employment,102204.0,South America
Chile,Master’s degree,31.0,Full-time Employment,155000.0,South America
Brazil,Post grad,26.0,Full-time Employment,47364.0,South America
Ecuador,Post grad,15.0,Full-time Employment,96000.0,South America
Brazil,Less than a Bachelors,17.0,Full-time Employment,16704.0,South America
Brazil,Less than a Bachelors,10.0,Full-time Employment,12468.0,South America
Peru,Less than a Bachelors,5.0,Full-time Employment,27012.0,South America
Uruguay,Bachelor’s degree,4.0,Full-time Employment,32844.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,37392.0,South America
Brazil,Less than a Bachelors,6.0,Self-employed/Freelancer,34896.0,South America
Argentina,Bachelor’s degree,5.0,Full-time Employment,58908.0,South America
Brazil,Master’s degree,11.0,Full-time Employment,42372.0,South America
Brazil,Less than a Bachelors,10.0,Full-time Employment,15708.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,39888.0,South America
Brazil,Less than a Bachelors,16.0,Full-time Employment,74784.0,South America
Brazil,Bachelor’s degree,7.0,Self-employed/Freelancer,12468.0,South America
Colombia,Less than a Bachelors,15.0,Full-time Employment,54348.0,South America
Argentina,Master’s degree,3.0,Full-time Employment,25246.0,South America
Brazil,Less than a Bachelors,2.0,Full-time Employment,17448.0,South America
Argentina,Less than a Bachelors,3.0,Full-time Employment,19596.0,South America
Brazil,Master’s degree,10.0,Self-employed/Freelancer,24924.0,South America
Brazil,Less than a Bachelors,1.0,Self-employed/Freelancer,106729.0,South America
Peru,Bachelor’s degree,2.0,Full-time Employment,19200.0,South America
Brazil,Bachelor’s degree,1.0,Full-time Employment,32000.0,South America
Brazil,Less than a Bachelors,2.0,Part-time Employment,20000.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,29292.0,South America
Brazil,Bachelor’s degree,8.0,Self-employed/Freelancer,32412.0,South America
Colombia,Less than a Bachelors,5.0,Full-time Employment,150000.0,South America
Brazil,Post grad,4.0,Full-time Employment,39888.0,South America
Chile,Master’s degree,12.0,Full-time Employment,150000.0,South America
Brazil,Bachelor’s degree,2.0,Full-time Employment,124640.0,South America
Chile,Bachelor’s degree,4.0,Full-time Employment,18792.0,South America
Chile,Post grad,4.0,Full-time Employment,36144.0,South America
Colombia,Bachelor’s degree,4.0,Full-time Employment,16908.0,South America
Argentina,Less than a Bachelors,10.0,Full-time Employment,84000.0,South America
Brazil,Less than a Bachelors,4.0,Full-time Employment,21192.0,South America
Brazil,Less than a Bachelors,2.0,Full-time Employment,11220.0,South America
Brazil,Less than a Bachelors,14.0,Full-time Employment,42000.0,South America
Brazil,Bachelor’s degree,5.0,Self-employed/Freelancer,250000.0,South America
Brazil,Less than a Bachelors,11.0,Self-employed/Freelancer,29916.0,South America
Argentina,Less than a Bachelors,4.0,Full-time Employment,22212.0,South America
Argentina,Less than a Bachelors,3.0,Full-time Employment,20196.0,South America
Brazil,Bachelor’s degree,2.0,Full-time Employment,42657.0,South America
Brazil,Master’s degree,14.0,Full-time Employment,37392.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,44868.0,South America
Brazil,Less than a Bachelors,6.0,Full-time Employment,58165.0,South America
Brazil,Bachelor’s degree,9.0,Full-time Employment,35315.0,South America
Brazil,Bachelor’s degree,3.0,Self-employed/Freelancer,11220.0,South America
Brazil,Post grad,14.0,Full-time Employment,59832.0,South America
Argentina,Less than a Bachelors,17.0,Self-employed/Freelancer,84000.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,19944.0,South America
Ecuador,Master’s degree,15.0,Full-time Employment,54000.0,South America
Brazil,Less than a Bachelors,5.0,Full-time Employment,28668.0,South America
Brazil,Master’s degree,5.0,Full-time Employment,62316.0,South America
Brazil,Less than a Bachelors,5.0,Full-time Employment,19608.0,South America
Brazil,Less than a Bachelors,6.0,Full-time Employment,125000.0,South America
Argentina,Master’s degree,0.5,Full-time Employment,12000.0,South America
Brazil,Less than a Bachelors,23.0,Full-time Employment,99708.0,South America
Brazil,Bachelor’s degree,22.0,Full-time Employment,31164.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,37392.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,19944.0,South America
Brazil,Bachelor’s degree,2.0,Full-time Employment,13716.0,South America
Brazil,Master’s degree,10.0,Full-time Employment,29914.0,South America
Brazil,Bachelor’s degree,1.0,Full-time Employment,14952.0,South America
Brazil,Bachelor’s degree,8.0,Full-time Employment,19944.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,47364.0,South America
Brazil,Master’s degree,14.0,Full-time Employment,19944.0,South America
Brazil,Less than a Bachelors,7.0,Full-time Employment,20436.0,South America
Brazil,Less than a Bachelors,3.0,Full-time Employment,27420.0,South America
Colombia,Bachelor’s degree,4.0,Full-time Employment,48312.0,South America
